date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-03-28,fi,239,1031,-12.645399999999995,11.547761179999998,1.391,8.016,229.593,978905,-6455.590700000003,0,0,chunk_018.csv
2023-03-28,fr,9080,930656,-95.52400000000078,789.2131742000163,157.2749999999983,169.35900000000044,8753.318000000014,268454036,1005005.9612000058,0,0,chunk_018.csv
2023-03-28,gu,59,11,-1.4756000000000005,0.9507809,0.111,0.6990000000000001,58.190000000000005,9232905,-367467.02710000006,0,0,chunk_018.csv
2023-03-28,hi,472,26580,1.5879999999999987,25.355075080000006,5.819,6.020999999999999,460.1549999999999,335385982,-7394740.105500004,0,0,chunk_018.csv
2023-03-28,ht,62,2,-27.390200000000014,16.854159799999998,0.258,14.254000000000003,47.48800000000003,4043828,-15739.400700000018,0,0,chunk_018.csv
2023-03-28,hu,10,7,0.811,0.6577210000000001,0.33,0.0,9.67,13138,107.86300000000001,0,0,chunk_018.csv
2023-03-28,in,365,24589,-10.473199999999999,33.33983978000001,8.090000000000002,18.18099999999999,338.72799999999995,990935,-19073.69669999999,0,0,chunk_018.csv
2023-03-28,is,25,0,-0.8954,0.44689636000000005,0.056,0.528,24.416,7030,-287.71200000000005,0,0,chunk_018.csv
2023-03-28,it,6545,425614,504.420799999988,376.8677482799928,127.36100000000191,41.95200000000001,6375.698999999935,42598857,3300805.8915000004,0,0,chunk_018.csv
2023-03-28,iw,53,0,0.2263,0.05121169,0.054,0.035,52.911,32663,18.104,0,0,chunk_018.csv
2023-03-28,ja,699,14782,47.60589999999998,53.235285849999975,28.080999999999996,10.833000000000004,660.0860000000001,6734278,220253.56750000006,0,0,chunk_018.csv
2023-03-28,ka,22,0,0.0,0.0,0.0,0.0,22.0,6226,0.0,0,0,chunk_018.csv
2023-03-28,km,7,0,3.9686,3.1091037,1.3719999999999999,0.09,5.538,2548,1630.1985,0,0,chunk_018.csv
2023-03-28,kn,34,6,2.3926,2.13419212,0.597,0.191,33.212,2605080,5921.8574,0,0,chunk_018.csv
2023-03-28,ko,86,22,5.208100000000002,5.37358929,2.2929999999999993,1.081,82.626,41114,2579.5536,0,0,chunk_018.csv
2023-03-28,lt,42,64,14.915400000000005,12.257407200000008,9.955000000000004,1.328,30.721000000000014,24972,14803.353300000006,0,0,chunk_018.csv
2023-03-28,lv,47,271,-13.300899999999992,10.982223089999998,0.6950000000000001,8.111,38.193999999999996,147496,17249.226699999996,0,0,chunk_018.csv
2023-03-28,ml,19,2,0.0,0.0,0.0,0.0,19.0,643038,0.0,0,0,chunk_018.csv
2023-03-28,mr,19,3,-2.0787,1.01440945,0.0,0.6019999999999999,18.398,1998128,-181593.8837,0,0,chunk_018.csv
2023-03-28,my,9,32,-0.9545999999999999,0.30375372,0.0,0.399,8.600999999999999,845033,-505.3016,0,0,chunk_018.csv
2023-03-28,ne,10,6,-0.16469999999999996,0.84445245,0.142,0.319,9.539000000000001,114434,-4374.2931,0,0,chunk_018.csv
2023-03-28,nl,371,20930,4.879700000000023,50.133563690000045,20.89700000000001,16.201,333.91199999999964,537511,-21575.1909,0,0,chunk_018.csv
2023-03-28,no,49,80,1.2549000000000001,1.6294316500000001,0.8109999999999999,0.468,47.721,21232,926.7962,0,0,chunk_018.csv
2023-03-28,or,10,2,-0.34,0.11560000000000002,0.0,0.068,9.932,1855503,-23100.280000000002,0,0,chunk_018.csv
2023-03-28,pa,14,1,-2.3624,1.2581293600000003,0.0,0.802,13.198,805711,-37099.1494,0,0,chunk_018.csv
2023-03-28,pl,343,6869,14.068400000000004,24.348155979999998,10.298000000000004,4.0009999999999994,328.701,6542929,-123082.60420000002,0,0,chunk_018.csv
2023-03-28,ps,20,15,-0.4767,0.22724289,0.0,0.103,19.897,776893,-1680.8442,0,0,chunk_018.csv
2023-03-28,pt,562,6828,-3.0441999999999965,23.506023880000022,7.4260000000000055,8.926000000000007,545.6470000000007,5074968,-556675.6004999998,0,0,chunk_018.csv
2023-03-28,ro,288,55322,-25.10840000000001,22.866868359999984,3.8549999999999995,10.248999999999997,273.88,3087987,-178777.76500000004,0,0,chunk_018.csv
2023-03-28,ru,1833,37708,25.323000000000008,54.719744300000066,25.205000000000002,14.844999999999999,1792.9450000000004,5218280,129408.39800000002,0,0,chunk_018.csv
2023-03-28,sd,1,0,0.0,0.0,0.0,0.0,1.0,186,0.0,0,0,chunk_018.csv
2023-03-28,si,1,1,0.0,0.0,0.0,0.0,1.0,175090,0.0,0,0,chunk_018.csv
2023-03-28,sl,96,1860,-0.5106,0.26071236000000003,0.0,0.268,95.732,300574,-1447.5510000000002,0,0,chunk_018.csv
2023-03-28,sr,33,2,0.0,0.0,0.0,0.0,33.0,26460,0.0,0,0,chunk_018.csv
2023-03-28,sv,109,53,-24.903700000000015,18.79132035000002,0.778,13.571000000000005,94.65199999999999,357795,-4315.534199999997,0,0,chunk_018.csv
2023-03-28,ta,107,147,-0.5919000000000011,8.023719990000002,2.2520000000000002,1.843,102.90499999999999,46342895,-1479866.4597,0,0,chunk_018.csv
2023-03-28,te,55,5,-1.3263000000000003,1.57227509,0.142,0.925,53.93299999999999,2698004,-131169.33,0,0,chunk_018.csv
2023-03-28,th,125,2111,1.7177000000000011,4.816858090000002,2.1210000000000004,2.108,120.77099999999999,81705,187.8920999999999,0,0,chunk_018.csv
2023-03-28,tl,78,203,12.061999999999998,20.42870968000001,8.074,6.46,63.46600000000005,27616,755.7896999999966,0,0,chunk_018.csv
2023-03-28,tr,328,1039,12.121699999999988,23.335253229999985,6.217000000000003,4.3260000000000005,317.4589999999999,4076715,43138.387,0,0,chunk_018.csv
2023-03-28,uk,3025,31403,162.67189999999977,139.37848380999964,71.25899999999996,25.633999999999986,2928.1050000000005,15193028,158131.44909999994,0,0,chunk_018.csv
2023-03-28,und,6178,49146,330.1974000000003,548.2406666800002,271.36999999999756,130.77299999999994,5775.853999999988,22200620,845803.4302,0,0,chunk_018.csv
2023-03-28,ur,132,235,-1.0232999999999999,1.6816409700000001,0.231,0.613,131.156,35892794,-2512924.7616000003,0,0,chunk_018.csv
2023-03-28,vi,171,125,3.8543000000000003,12.390956009999998,4.093,1.6320000000000001,165.275,124683,437.6231000000002,0,0,chunk_018.csv
2023-03-28,zh,153,247,-2.326799999999999,7.834511940000002,2.578,3.059,147.36300000000003,1219753,-80124.18340000001,0,0,chunk_018.csv
2023-03-29,am,7,4,-0.5994,0.3592803600000001,0.0,0.145,6.855,395686,-88.1118,0,0,chunk_018.csv
2023-03-29,ar,461,2087,21.2874,19.15123028,6.497000000000001,1.8050000000000004,452.69700000000023,6181374,20098.81089999999,0,0,chunk_018.csv
2023-03-29,bg,49,63,-1.8003,0.84000063,0.189,0.445,48.366,43207,-851.7879999999999,0,0,chunk_018.csv
2023-03-29,bn,61,8,-3.2152000000000003,2.1055912,0.0,1.4000000000000001,59.599999999999994,8789616,-376004.4716,0,0,chunk_018.csv
2023-03-29,ca,184,456,-0.7796000000000003,16.24751766,4.3020000000000005,5.758,173.93799999999996,1016332,589356.1804,0,0,chunk_018.csv
2023-03-29,ckb,1,7,0.0,0.0,0.0,0.0,1.0,62,0.0,0,0,chunk_018.csv
2023-03-29,cs,172,1381,6.1514,13.418968040000003,5.33,2.215,164.45399999999995,470464,20532.020499999995,0,0,chunk_018.csv
2023-03-29,cy,29,154,0.40149999999999975,2.28364885,0.702,0.458,27.840000000000003,88148,30276.1306,0,0,chunk_018.csv
2023-03-29,da,84,71,-6.583399999999994,18.849351399999993,3.4259999999999993,8.717000000000002,71.85699999999997,158154,19830.755500000003,0,0,chunk_018.csv
2023-03-29,de,7901,526322,-3293.6169000000205,2547.4168788699617,64.631,852.4749999999909,6983.906999999902,93924025,-30371881.061599985,0,0,chunk_018.csv
2023-03-29,el,333,2412,5.874699999999999,12.920410150000002,5.029999999999999,3.554,324.4159999999999,3008787,170241.09699999998,0,0,chunk_018.csv
2023-03-29,en,84119,14186345,970.6858999998625,27393.83672011584,7912.245999999718,7639.98099999927,68566.97600000013,852413574,-254482.18389991848,0,0,chunk_018.csv
